country_iso,country,WASTE_ID,catchment_id,WWTP_NAME,urban_zone_id,urban_zone_type,LAT_WWTP_deg,LON_WWTP_deg,POP_SERVED_people,WASTE_DIS_m3_day,per_capita_l_day,per_capita_water_L_person_day,building_count,positive_flow_building_count,zero_flow_building_count,assigned_population_people,ratio,average_assigned_population_per_building,sum_Lb_m,sum_Qb_m3_day,sum_Lb_over_Qb_day_per_m2,average_Lb_m,average_Qb_m3_day,max_Lb_m,min_positive_Qb_m3_day,catchment_status,schema_version,method_version
ARE,United Arab Emirates,54171,54171,,UC:865_2025,urban_centre,25.043,55.237,91946,15888.874,172.80658212429034,172.80658212429034,17555,17555,0,172984.60175524448,1.8813716937685652,9.853865095713157,123731350.49125099,29892.877789455346,882095198.8501251,7048.211363785303,1.7028127479040356,17788.9356669828,0.0011523528840566082,assigned,1.0,ghsl2025-capacitated-building-v1
ARE,United Arab Emirates,54172,54172,,UC:865_2025,urban_centre,25.048,55.126,119467,20644.683,172.8065742004068,172.8065742004068,15012,15012,0,224773.2508334906,1.8814672740881633,14.972905064847495,63962032.29549255,38842.2954484239,297809635.17537594,4260.726904842296,2.587416430084193,10342.454352847073,0.0012608621276646778,assigned,1.0,ghsl2025-capacitated-building-v1
ARE,United Arab Emirates,54173,54173,,UC:865_2025,urban_centre,25.064,55.194,52320,9041.191,172.80563837920488,172.80563837920488,14008,14008,0,98401.55128019549,1.8807635948049597,7.024668138220695,67058487.05238146,17004.342886478164,577457010.4047353,4787.156414361898,1.213902262027282,11645.883680789324,0.0010298067971236961,assigned,1.0,ghsl2025-capacitated-building-v1
ARE,United Arab Emirates,54176,54176,,UC:865_2025,urban_centre,25.103,55.178,166475,28767.978,172.80659558492266,172.80659558492266,31310,31310,0,313147.4535204823,1.8810479262380675,10.001515602698253,251766581.80896086,54113.945358962745,2062433267.0557644,8041.091721780928,1.7283278619917837,15811.0079682608,0.0010054021053749686,assigned,1.0,ghsl2025-capacitated-building-v1
ARE,United Arab Emirates,54178,54178,,DUC:DUC_4079,dense_urban_cluster,25.131,55.385,136405,23571.601,172.80598951651334,172.80598951651334,3100,3100,0,51316.76866454946,0.376208853521128,16.553796343403054,5461532.017123582,8867.844987867487,15517008.887456503,1761.7845216527683,2.8605951573766086,4029.0264375536703,0.0020297719727291187,assigned,1.0,ghsl2025-capacitated-building-v1
ARE,United Arab Emirates,54179,54179,,UC:865_2025,urban_centre,25.159,55.432,91753,15855.589,172.80730875284732,172.80730875284732,9452,9452,0,172630.50297173363,1.8814698480892573,18.263912713894797,58009236.81932585,29831.812627195563,262051766.6496953,6137.24469099935,3.156137603385057,11169.412014802378,0.0026229577854039936,assigned,1.0,ghsl2025-capacitated-building-v1
ARE,United Arab Emirates,54182,54182,,UC:865_2025,urban_centre,25.197,55.453,216715,37449.796,172.8066631289943,172.8066631289943,47753,47753,0,407750.97831531713,1.8815078712378799,8.5387510379519,277740682.6845013,70462.08595025458,1294791082.0960414,5816.193384384254,1.4755530741577405,10856.865814953895,0.003372249998778616,assigned,1.0,ghsl2025-capacitated-building-v1
ARE,United Arab Emirates,54186,54186,,UC:865_2025,urban_centre,25.285,55.367,494349,85426.758,172.80657592105982,172.80657592105982,76349,76349,0,930277.8739301853,1.881824124111074,12.184545625092474,495345448.0816616,160758.1340489992,5597964743.590786,6487.910098123899,2.105569608626167,13278.271300430939,0.0010032579498583372,assigned,1.0,ghsl2025-capacitated-building-v1
ARE,United Arab Emirates,54192,54192,,UC:865_2025,urban_centre,25.432,55.557,478732,82727.928,172.8063467660403,172.8063467660403,124809,124809,0,900664.7994715561,1.8813549114568404,7.216344970887966,1506638365.989511,155640.5936574492,10183694790.468481,12071.552259769016,1.2470302114226475,18499.113555406682,0.0010375403551086235,assigned,1.0,ghsl2025-capacitated-building-v1
ARG,Argentina,53216,53216,,UC:4966_2025,urban_centre,-54.788,-68.266,53254,2075.765,38.978574379389336,38.978574379389336,31690,31690,0,78606.09293603964,1.47605988162466,2.480469956959282,138237806.25087178,3063.9534401806172,5768210347.052328,4362.190162539343,0.0966851827131782,9929.508378193357,0.00101126753583025,assigned,1.0,ghsl2025-capacitated-building-v1
ARG,Argentina,53217,53217,,UC:4931_2025,urban_centre,-53.756,-67.725,54916,2140.513,38.97794813897589,38.97794813897589,31653,31653,0,72313.58286666426,1.3168035338820063,2.284572800892941,111888139.04395992,2818.6350827203755,4242937041.180105,3534.835214480773,0.08904796015291996,7067.899559885158,0.001003891741140334,assigned,1.0,ghsl2025-capacitated-building-v1
ARG,Argentina,53219,53219,,UC:4018_2025,urban_centre,-46.448,-67.534,36599,1426.552,38.97789557091724,38.97789557091724,37486,37486,0,46230.391510831985,1.2631599636829418,1.2332708614104462,59789770.93201988,1801.963372511819,4032358819.68074,1594.9893542127695,0.04807030284671128,3891.8207124296077,0.0010076607634875968,assigned,1.0,ghsl2025-capacitated-building-v1
ARG,Argentina,53226,53226,,DUC:DUC_11028,dense_urban_cluster,-41.991,-71.54,33694,1313.334,38.97827506380958,38.97827506380958,15807,15807,0,24265.404684185993,0.7201699021839495,1.5351049967853478,37038496.33239311,945.8236183148526,1993701834.1385818,2343.1705151131214,0.059835744816527654,4927.032446243851,0.0010018385357853765,assigned,1.0,ghsl2025-capacitated-building-v1
ARG,Argentina,53228,53228,,UC:1911_2025,urban_centre,-41.125,-71.254,82014,3196.754,38.978150071938934,38.978150071938934,57801,57801,0,92996.023087034,1.133904249116419,1.6088998994313939,305042822.6425117,3624.8129439798918,13881998522.42849,5277.466179521319,0.06271194173076403,11345.002201777612,0.0010016151696072481,assigned,1.0,ghsl2025-capacitated-building-v1
ARG,Argentina,53233,53233,,DUC:DUC_9468,dense_urban_cluster,-40.159,-71.362,23610,920.288,38.978737822956376,38.978737822956376,7256,7256,0,15601.195549002552,0.6607876132572026,2.1501096401602195,9712253.562091274,608.1149110292455,461552532.5155129,1338.5134457126894,0.08380855995441641,3756.7496060370618,0.0010178621966724732,assigned,1.0,ghsl2025-capacitated-building-v1
ARG,Argentina,53242,53242,,DUC:DUC_9053,dense_urban_cluster,-39.242,-70.911,2957,115.253,38.976327358809606,38.976327358809606,4976,4976,0,5924.578288061692,2.0035773716813297,1.1906306848998576,6174920.596219506,230.91830281838892,524257720.5578872,1240.9406342884859,0.04640641133810067,3036.707647803443,0.0010274474211487688,assigned,1.0,ghsl2025-capacitated-building-v1
ARG,Argentina,53243,53243,,DUC:DUC_15844,dense_urban_cluster,-39.101,-67.097,34624,1349.584,38.978280961182996,38.978280961182996,24693,24693,0,30771.342770927364,0.888728707570684,1.246156512814456,34706662.763668135,1199.4140440780711,2254409736.0364604,1405.5263744246602,0.048573038678089785,4178.626117825359,0.00101306551552164,assigned,1.0,ghsl2025-capacitated-building-v1
ARG,Argentina,53245,53245,,UC:2602_2025,urban_centre,-39.022,-67.577,80534,3139.087,38.978406635706655,38.978406635706655,63522,63522,0,89868.0845232579,1.1159024079675404,1.41475527412956,127036811.58692035,3502.914742119595,7491761853.081729,1999.8868358508919,0.055144906365032505,4886.283493774513,0.0010004121311686454,assigned,1.0,ghsl2025-capacitated-building-v1
ARG,Argentina,53246,53246,,UC:2151_2025,urban_centre,-38.938,-69.179,22166,864.0,38.9786158982225,38.9786158982225,43874,43874,0,68591.92020528136,3.0944654067166546,1.5633842413566432,169395166.21672386,2673.6181114031706,8357867538.683547,3860.946488050414,0.060938553845174145,7362.460716999095,0.0010016660524520865,assigned,1.0,ghsl2025-capacitated-building-v1
ARG,Argentina,53253,53253,,DUC:DUC_28809,dense_urban_cluster,-38.289,-57.866,27808,1083.891,38.97766829689298,38.97766829689298,26929,26929,0,28907.19994271651,1.0395281912656973,1.0734598367082517,91935430.29169929,1126.7352507591725,5414964395.181749,3413.99347512716,0.041840961445251304,6540.554194512053,0.0010281727682305624,assigned,1.0,ghsl2025-capacitated-building-v1
