Node,HRT,Total_Length,x_node,y_node
FTH1006171,0.6675519128929838,2376.0,830285.3889999999,840478.506
FTH1006167,0.6618055308901828,2372.0,830280.9769999998,840484.212
FMH1028160,0.7972634288051671,3048.0,829632.435,840564.55
FTH1005509,0.5742057722078903,1903.0,830680.067,840309.387
FTH1005508,0.5706862850769412,1896.0,830672.0019999999,840304.277
FTH1005505,0.5595849810226479,1887.0,830675.069,840297.294
FTH1006185,0.653674141157714,2367.0,830277.5509999999,840478.978
FMH1022322,1.0118025654742315,3181.0,818998.422,833313.164
FMH1030288,1.2679981059814491,5750.0,838762.853,832766.844
FTH1006841,0.751523145475149,3801.0,832502.1409999998,839743.985
FTH1006845,0.7309961667057987,3779.0,832518.53,839718.3889999999
FTH1006853,0.7275781724415765,3770.0,832532.6439999999,839684.208
FLH4014040,2.4958031957749616,9372.0,835887.532,817418.8939999999
FMH4056390,0.6250552760171459,3066.0,822950.572,825222.206
FLH4018140,0.7045260348860544,2435.0,845744.7709999998,827600.407
FTH4005351,0.5122774624998682,2365.0,845252.887,827090.485
FMH4056407,0.5874098599559382,2885.0,822853.5969999998,825064.8009999999
FGJ4007822,5.3445300676044765,18339.0,844808.468,820361.4
FGJ4005489,0.779103711659491,5444.0,835641.025,821489.211
Filled_fr_21,0.5949929685828879,4391.0,835301.6899999998,819954.564
Filled_fr_22,0.5934582674956488,4285.0,835391.253,820749.924
FTH4005533,5.237989848236127,17905.0,846458.8399999999,819483.584
FLH4016320,0.46403775522970325,3941.0,835075.1879999998,820200.7809999998
FLH4020500,5.294040992887375,17984.0,846262.219,819555.5919999998
FLH4018740,5.2722704311624655,17948.0,846300.0189999999,819549.1609999998
FLH4018965,5.246035584665058,17896.0,846312.0139999999,819508.6339999998
FLH4018720,5.299980965175856,17983.0,846287.2539999998,819572.2709999998
FLH4018787,0.5386131597843846,2388.0,845157.175,827021.0409999999
FTH4005499,5.281356993377035,18044.0,846518.0919999998,819560.775
FLH4010501,3.624055821163255,13566.0,839662.386,821674.772
FGJ4009400,2.3254164207077213,8698.0,837726.8149999998,821033.0429999998
Filled_fr_23,2.3649605885590406,8272.0,837254.736,818631.212
FTH4005122,0.510932215142607,2512.0,822773.564,824738.1439999999
FLH4012421,0.8758155523973604,4360.0,837660.5309999998,827518.6219999999
FGJ4005540,0.5079613861876628,3421.0,834735.262,820695.577
FLH4011960,0.9002502300546765,4108.0,841018.463,829977.268
FLH4029640,0.5079003586819825,2355.0,845265.4819999998,827082.564
FLH4032920,5.26481009751967,18069.0,846567.211,819541.8249999998
FGJ4005805,1.921701803442783,7769.0,829246.822,825814.1879999998
FGJ4005865,0.7500957261515477,4122.0,832184.981,822498.7759999998
FTH4006645,5.322446212430479,18300.0,846705.0509999999,819336.332
FMH4066300,3.509040231745444,14320.0,838518.2909999999,821667.332
FTH4005529,5.279002976432146,17949.0,846461.2959999999,819456.447
FLH1004564,1.730523905103967,8381.0,836171.103,842360.9279999998
FLH1004567,1.7320995731511335,8373.0,836178.3029999998,842343.336
FTH1007131,1.2494578626463313,4981.0,835063.3349999998,833099.027
FTH1006469,0.8158429082106227,3087.0,829542.6389999999,840518.882
FTH1006464,0.8069180660176157,3078.0,829552.008,840514.979
FTH1005586,0.555782020383431,1900.0,830712.692,840286.485
FLH1003101,0.550831641418491,1885.0,830696.696,840281.358
FTH1013584,1.3545521657556916,5480.0,834653.8016,832851.1374
FTH1013601,1.3612436971889665,5468.0,834683.4061,832882.9348
FTH1003547,1.6247705638261085,7508.0,816004.0,831011.0
FLH1006566,1.5209191111934954,7843.0,835696.037,841985.147
FLH1006570,1.501976567728943,7816.0,835681.273,841969.1879999998
FLH1006261,2.055607698269792,9036.0,834736.7859999998,842888.189
FLH1006266,2.035154172009368,9017.0,834755.4329999998,842883.7199999999
FLH1006581,1.4992514434370474,7808.0,835673.12,841959.811
FGJ1013807,0.0936757498520426,470.0,837465.0529999998,835525.4179999998
FMH1028864,0.6375578666301466,2939.0,831349.905,839342.5039999998
FLH1004596,1.7157256473022535,8338.0,836200.881,842319.888
FLH1004480,0.6393568502203268,3105.0,831189.8216999999,839426.0535
FLH1005189,1.8656065230066103,6772.0,833421.076,844751.674
FLH1006320,2.0002157087788275,9033.0,834733.5849999998,842706.684
FLH1006325,2.015817141851791,9081.0,834764.56,842680.917
FLH1006412,1.4046021613167285,7330.0,835344.1139999998,841711.412
FTH1006793,0.7231408543606724,3749.0,832537.0529999998,839732.559
FTH1006826,0.7979446592007028,3897.0,832509.2099999998,839758.1729999998
FTH1006122,0.6607591208257056,2417.0,830188.822,840525.387
FLH1003546,0.8314491009459694,3114.0,829513.557,840527.404
FLH1003600,0.7810361174385019,3893.0,832481.285,839764.24
FTH4006751,5.404557632748677,18457.0,846622.365,819182.557
FTH4006750,5.408885985407726,18462.0,846621.5779999999,819192.4
FTH4006741,5.447389279598947,18514.0,846647.659,819223.609
FTH4006754,5.436990400247088,18519.0,846661.547,819182.292
FLH4014280,2.7415017506221204,11139.0,837942.7319999998,822776.0259999998
FTH4007903,0.34213914559507486,1773.0,823397.64,824900.39
FLH4013821,0.5655305531078845,4601.0,835690.757,820645.55
FGJ4005521,0.5434010402681738,3863.0,835115.79,820798.365
FGJ4024534,0.4569608421944333,2906.0,833903.4669999998,822299.3619999998
FGJ4005672,0.451187429642954,4180.0,834849.7929999998,819861.353
FLH4012141,0.6670264612068642,2376.0,845859.14,827593.4749999999
FGJ4005460,0.353295115440445,2972.0,834357.773,821029.032
FGJ4005480,0.42567278479412907,3167.0,834516.5649999998,821403.485
FLH4014483,3.1478554895212887,11592.0,840232.43,820061.479
FMH4054160,0.743337789650196,4005.0,832320.2539999998,822452.0259999998
FGJ4006070,0.4232409668969316,3184.0,832760.515,821884.105
FLH4019680,0.5077405810750719,3640.0,834778.289,821674.981
FLH4021060,5.2675082086117815,17942.0,846464.6779999998,819464.99
FLH4021065,5.25998116041442,17934.0,846470.1219999999,819471.03
FMH4046760,2.659726666849393,10511.0,836175.255,819082.0849999998
FMH4047421,0.9893051395372616,6823.0,836261.079,822337.224
FTH4004442,2.3801609885941977,9546.0,827691.767,825441.332
FTH4005750,5.267992986246855,18142.0,846691.652,819446.6239999998
FGJ4005640,0.9790912972763721,6470.0,836276.625,822177.957
FGJ4005729,0.7938699681648694,5169.0,835993.902,820013.294
FGJ4005732,0.5615989378000364,4608.0,835112.493,819615.8619999998
FTH4004541,0.7030662831520482,4289.0,838714.0459999999,829130.62
SDH1000921,0.5177744386349911,2106.0,818559.4479999999,833642.3179999999
FLH1001802,1.1252994215867687,4299.0,834851.806,835209.261
FTH1003543,1.7617143977187815,7847.0,815780.0,831027.0
FGJ1013665,1.3014919467986152,4245.0,817564.699,831497.115
FTH1006810,0.7290219230040748,3771.0,832526.883,839729.0019999999
FTH1006823,0.7468974446004317,3791.0,832517.385,839742.022
FLH1006281,2.046245722328234,9254.0,835013.9499999998,842711.3
FLH1006284,2.0475184933016486,9268.0,835040.991,842718.174
FLH1006002,2.463962487756133,9396.0,834828.537,843869.8349999998
FLH1006005,2.4658210091887796,9401.0,834829.219,843875.3619999998
FLH1006467,1.4743296351264827,7412.0,835370.111,841664.279
FTH1008051,1.4786733885558994,7763.0,835706.2739999999,841922.731
FLH1006600,1.4819032581817737,7753.0,835747.1879999998,841939.431
FTH1007100,1.7399496188320067,8358.0,836143.4259999999,842338.458
FLH1005707,2.505244874667804,9523.0,834757.755,844104.209
FLH1005720,2.509162566218251,9520.0,834792.104,844096.9989999998
FLH1005742,2.490581191283696,9499.0,834779.4279999998,844092.961
FLH1006301,2.1052557500824296,9479.0,835202.915,842596.844
FLH1006178,2.239411884291274,8541.0,834626.8689999998,843117.626
FLH1006162,2.2361945693589322,8533.0,834610.392,843142.0649999998
FLH4019261,0.5754581569780125,4360.0,835439.898,820138.556
FMH4067105,2.59609070165788,9455.0,835909.697,817746.204
Filled_fr_24,2.2937019527527123,8272.0,837431.4,820276.9499999998
Filled_fr_25,2.301459877419377,8318.0,837419.3839999998,820230.2709999998
FMH4066220,2.8215054158600448,10263.0,835336.534,818052.7249999999
FGJ4008760,2.447377591043841,9174.0,835948.099,817560.555
FTH4005737,5.264769918017362,18116.0,846649.5749999998,819498.844
FTH4003740,1.1353507544454484,6550.0,836066.42,825523.7639999999
FTH4004700,0.7761777310238117,4259.0,837523.922,827476.4939999998
FLH4011923,1.7544118725799678,7041.0,829805.0239999999,825596.532
FLH4012700,0.7654513825565413,4457.0,838795.9669999998,829226.2269999998
FMH4049851,0.7662872337541313,4445.0,834274.236,820112.436
FLH4009460,5.6160443064440955,19281.0,844338.74,820294.572
FGJ4005783,2.0745728426010253,8896.0,830924.235,826740.632
FGJ4005786,2.108382045892472,8898.0,831016.49,826786.79
FGJ4005790,2.042241115280141,8681.0,830931.6069999998,826595.853
FGJ4024390,0.6038783172382003,4824.0,835296.768,819722.393
FGJ4005360,0.9666768831656397,6219.0,835680.341,818452.0509999999
FGJ4005794,2.17918729173899,9731.0,829369.855,827202.0799999998
FLH4014940,2.5088468199070313,9541.0,837362.429,821607.346
FGJ4005663,0.459277923501352,4018.0,834622.757,820235.245
FGJ4005666,0.5625269426799316,4288.0,835224.436,820343.044
FLH4035213,0.5436288525945441,3729.0,834427.191,821800.4002999999
FLH4032111,0.5206727280951691,3148.0,834191.631,822158.4429999999
FMH4054725,2.515026419503428,9405.0,835915.071,817407.2589999998
FTH4004270,0.6841114638591388,2421.0,845737.8739999998,827574.207
FGJ4005820,0.022429797574454475,156.0,824637.503,825132.248
FLH4009261,0.17524713199225628,836.0,824195.605,825424.9699999999
FLH4009101,2.225182779378636,8755.0,831325.454,825371.3009999999
FMH4047218,2.3831690414713727,9877.0,832346.056,827046.892
FTH4003743,1.0675506712470282,6323.0,836235.9399999998,825696.1069999998
FLH4008380,1.0334129361722666,6189.0,836319.574,825763.104
FGJ4006150,1.2421796843038226,4397.0,829552.034,823251.713
FTH4005282,3.341335944343826,12718.0,840372.028,820973.659
FGJ4024564,0.3477833033300809,2905.0,834247.3959999998,821118.576
FGJ4006062,0.5589474434473297,3415.0,833349.701,821958.944
FGJ4012280,0.08993386212187099,514.0,825114.3186999998,824999.4523
FLH1001580,1.4173189253386291,5017.0,819256.951,833612.1509999998
FLH3000057,1.1594686471481719,6732.0,814817.1374999998,829931.3499999999
FMH1015301,1.5845971877430478,7738.0,816443.806,830397.755
FGJ1002108,1.1193709460168968,5868.0,815513.0,828476.0
FMH1019163,0.9421694144359142,3723.0,819854.86,833838.7199999999
FTH1009659,1.2096238710357443,5674.0,833544.3519999998,839916.719
FTH1009652,1.2219810667497901,5684.0,833533.584,839914.995
FMH1040801,0.7471877282889245,2567.0,820863.6339999998,834870.1759999999
FTH1004783,0.9888485836446634,2841.0,817393.1289999998,832618.436
FTH1009054,1.2031234930682637,5941.0,833892.998,840089.533
FTH1009056,1.186980095433229,5931.0,833886.037,840096.035
FTH1009033,1.1779685504244952,5936.0,833875.6239999998,840077.7149999999
FTH1008863,0.9778762528738563,4979.0,833350.219,840564.208
FTH1008846,0.9822633678053857,5002.0,833320.226,840601.4209999999
FLH1004603,1.734212596062967,8351.0,836152.109,842330.142
FMH1022865,0.9821253897470434,4970.0,832552.549,838014.209
FLH1006273,1.992427333439076,8998.0,834770.529,842838.042
FMH1014969,1.267611341426524,6142.0,815678.123,828511.287
FMH1014997,0.8904276526087564,5463.0,815457.7199999999,828858.14
FTH4005692,5.292925357991892,18169.0,846648.437,819555.707
FLH4018784,0.5439091182436158,2386.0,845213.9259999999,827052.7859999998
Filled_fr_26,5.3513734606100165,18364.0,846632.0579999998,819257.2519999999
Filled_fr_27,2.360597000297694,8435.0,837059.782,818768.968
Filled_fr_28,2.3641314618007336,8454.0,837076.7959999999,818757.088
FTH4004681,0.8794709192711031,4354.0,837699.047,827524.231
FLH4012040,0.7414919061729499,4911.0,837313.0906,826163.3996999998
FLH4011540,1.7453307748723765,6453.0,830939.1929999999,824538.902
FTH4004083,0.7245464141454792,2474.0,845721.234,827590.9479999999
FGJ4005971,0.6778056985420964,5431.0,834972.586,822603.7489999998
FGJ4005974,0.672127459169521,4253.0,834655.811,822205.3499999999
FGJ4006162,1.1876381653634953,4090.0,829563.954,822815.861
FGJ4006164,1.6112151583123462,5782.0,828533.1269999999,823751.8079999998
FMH4047236,2.4339715988546584,10002.0,832416.991,827149.9989999998
Filled_fr_29,1.8866396277502104,6682.0,837293.75,819168.873
FGJ4005773,0.9066532854902958,5877.0,835349.569,818638.382
FGJ4005776,2.6628328593144484,10529.0,836199.98,819100.5379999998
Filled_fr_30,1.1819177788557924,6327.0,836348.532,826343.664
FGJ4008500,5.289270054809831,18144.0,844781.76,819072.2759999998
FLH1001480,1.2118478944904238,4549.0,834716.5722,835352.2475
FLH1001502,1.206503451056702,4547.0,834712.2212,835331.4100999999
FMH1023960,1.0448100213760132,2837.0,817530.29,832749.931
FLH1001521,0.63957583754202,2149.0,836653.6019999998,836113.985
FTH1003569,1.5846822255361683,7564.0,815975.0,830162.0
FTH1009649,1.183166670546886,5641.0,833486.6629999998,839898.111
FTH1003635,1.948510819238311,8165.0,816262.0,831441.0
FMH1018888,0.6904667638571459,2579.0,818915.6509999998,833558.488
FMH1018844,0.7718551201914197,2671.0,818978.702,833578.79
FMH1018848,0.7541674311108703,2657.0,818963.3129999998,833561.23
FMH1015190,1.6661000601151763,7724.0,816026.0679999999,830004.305
FTH1003568,1.5895162865769212,7560.0,815985.0,830143.0
FLH1000693,0.8022379733183982,5414.0,815437.0,829074.0
FLH1002080,0.9441515442210222,5835.0,815160.305,829272.069
FMH1021408,0.9820869331310491,4020.0,814743.6341,828060.9268999998
FMH1021139,0.7926595397922562,5276.0,814810.312,828658.986
FMH1021146,0.7661206794494523,5218.0,814998.935,828733.694
FTH4005746,5.28422816219796,18201.0,846671.582,819387.908
FTH4005748,5.278824097075566,18176.0,846692.136,819418.9939999998
FGJ4006167,1.515507834356424,5587.0,829607.1069999998,821541.579
FGJ4006480,1.0971287093768212,6780.0,836361.7659999998,822300.706
FLH4035367,2.556481623848514,9640.0,838154.876,821699.689
Filled_fr_31,0.5825490074568909,4357.0,835268.591,820388.191
Filled_fr_32,0.5804922408171391,4350.0,835270.4599999998,820378.503
FLH4015740,1.7353370041738398,6860.0,831577.811,824809.865
FTH4005729,5.280652943549959,18152.0,846677.118,819482.3889999999
FGJ4008220,0.6291398468185911,4000.0,834277.4969999999,821894.1219999999
FTH4006187,0.6910335791786879,4920.0,840537.7411,826967.2809
Filled_fr_33,1.9084080762721178,6728.0,837249.0429999998,819196.008
Filled_fr_34,1.9023532184580323,6720.0,837257.083,819190.9649999999
FMH4062697,0.5691863801178545,4352.0,835609.664,820537.8
FTH4006049,3.5245015012379692,13961.0,839075.3719999999,821332.1239999998
FMH4047237,2.458725874615242,10060.0,832431.0799999998,827101.882
FTH4004087,0.7209228305199095,2473.0,845734.329,827594.652
FTH4004092,0.6895972625308563,2500.0,845732.892,827626.976
FGJ4024591,0.6140065020388179,3402.0,834374.066,822269.498
FTH4005706,5.252889031251768,18050.0,846599.8149999998,819503.493
FGJ4007380,0.4424826644756663,3940.0,835199.0359999998,820483.224
FTH4005580,5.327024594504386,18118.0,846326.039,819621.1509999998
FGJ4008040,0.4435103031994111,3267.0,833094.27,822010.5699999998
FMH4062961,0.8810745069428971,6304.0,836793.199,821310.562
FLH4022081,0.3298220986996828,1679.0,839404.025,829943.03
FMH4048480,2.093525449516782,8731.0,830305.402,826474.991
FMH1043054,2.1780500627259527,8958.0,831691.983,833612.62
FLH1007180,1.1822316476493893,6806.0,814817.3780999999,830025.3057
FTH1009685,1.1623369617545092,5605.0,833528.8959999998,839899.9179999998
FTH1009656,1.2149628420008405,5684.0,833549.873,839906.442
FMH1020989,0.9665660329308812,5896.0,815131.1069999998,829273.294
FMH1021000,0.8937716055558664,5835.0,815065.0,829085.312
FLH1003320,0.6546483445882351,2375.0,830307.3959999998,840477.944
FTH1006024,0.6397817881323273,2358.0,830302.4989999998,840451.37
FTH1006021,0.6434988309976215,2371.0,830312.8719999999,840440.106
FMH1034940,1.1984924226995797,6270.0,815871.8813999998,829422.6437999998
FTH1003563,1.5553140502105476,7428.0,816251.0,830385.0
FMH1018350,0.9088869198462247,3709.0,820958.311,833604.9649999999
FMH1018536,1.0495200316579638,4078.0,821289.306,833744.061
FMH1042412,1.5100873461275746,6998.0,833638.6929999999,836546.522
FMH1022042,0.8093422016310322,5500.0,814754.5729999999,828794.8229999999
FTH1005469,0.5318200417430605,1833.0,830666.028,840248.623
FMH1012990,1.0701409614329334,4803.0,814695.9730999998,829012.8896
FLH1002020,1.135846905374941,5068.0,814697.6248,829142.0
FMH1012964,1.1494928168472118,5103.0,814691.9475,829187.6287999998
FMH1018303,0.9832952492326833,3640.0,820263.312,833612.9919999999
FMH1018320,0.7720968389289903,3353.0,820534.312,833619.995
FMH1015192,1.4620233924591344,6929.0,815903.8299999998,829831.262
SDH1000700,0.9383428177726659,3334.0,817264.0,832064.0
FTH1004361,0.9166186602025508,2885.0,817598.0,832224.0
FGJ4006800,0.5098192471916405,4126.0,835317.422,821606.584
FTH4005684,5.279377683845416,18186.0,846691.5239999999,819541.355
FGJ4008920,4.806244725259385,16332.0,846139.6709999999,816264.7389999998
FGJ4009501,2.5949523442099243,9452.0,835911.172,817747.9279999998
FGJ4010760,3.0551545879237234,10845.0,841291.0418,819026.3282
FLH4020860,1.8903908870260502,7482.0,830614.653,825708.942
Filled_fr_35,2.572110199313898,9594.0,835491.3,817354.064
FMH4062801,0.5281596693219363,4100.0,834673.136,820020.826
FGJ4006743,0.6574468041874785,5353.0,835350.3149999998,822313.567
FGJ4007085,1.9459046734412173,7897.0,829437.625,826145.4399999998
FTH4006000,2.4387737846155,9209.0,838390.8,821421.8739999998
FTH4005982,1.1318656026979605,5564.0,842844.581,832278.2439999998
FGJ4007680,5.276285906378736,18051.0,845004.382,820276.2169999998
FGJ4007020,0.5480431118857386,4269.0,835267.43,820130.105
FTH4005905,1.1770589290283935,5624.0,842873.1093,832209.5947999998
FTH4005909,1.1636143283746994,5613.0,842866.207,832216.439
FLH4011121,0.7378990522053305,3023.0,846282.3249999998,828024.376
FGJ4004320,3.715429983025475,15262.0,838739.393,822664.853
FTH4004304,0.6688821329526282,2376.0,845791.684,827575.983
FMH4038031,0.6320628562325262,3752.0,837966.9932999999,827401.5572
