FEAT_NUM,Unnamed: 0,OID_,FR_PNT,TO_PNT,WIDTH,HEIGHT,SHAPE_DESC,US_IL,DS_IL,GEOMETRY_L,us_x,us_y,ds_x,ds_y,Assigned_Outfall,stay
FWD4013221,11698,11698,FMH4011116,FMH4011117,300,0,Circular,2.2512408137197855,2.54,35,834781.0039999998,820014.405,834815.5019999999,820013.8889999999,SCISTW,True
FWD4013228,11699,11699,FMH4011124,FMH4011125,2100,0,Circular,-6.17,-6.07,56,834784.451,819971.153,834819.853,820014.886,SCISTW,True
FWD4000711,11702,11702,FMH4000627,FMH4000626,450,0,Circular,1.8008897950494525,1.7923183664780238,3,835385.905,817944.9549999998,835387.2539999998,817942.5,SCISTW,True
FWD4013302,11707,11707,FMH4011190,FMH4011191,375,0,Circular,2.246604080763738,2.48,17,834918.5459999999,820002.0409999999,834921.675,820018.76,SCISTW,True
FWD4013303,11708,11708,FMH4011191,FMH4011192,375,0,Circular,2.48,2.27,49,834921.814,820019.4969999999,834931.1189999998,820068.091,SCISTW,True
FWD4013307,11709,11709,FMH4011195,FMH4011196,225,0,Circular,2.34,2.32,3,834928.577,820000.283,834925.424,820000.4769999998,SCISTW,True
FWD4013325,11710,11710,FMH4011215,FMH4011216,1350,0,Circular,-0.16,-0.38,50,835321.893,820003.4379999998,835312.5,820052.17,SCISTW,True
FWD4002500,11712,11712,FMH4002299,FMH4002300,150,0,Circular,10.3,10.29,5,835697.3769999999,818320.381,835697.361,818325.5949999999,SCISTW,True
FWD4002501,11713,11713,FMH4002300,FMH4002301,150,0,Circular,10.29,10.24,5,835697.3279999999,818326.327,835696.963,818331.008,SCISTW,True
FWD4002503,11714,11714,FMH4002302,FMH4071261,150,0,Circular,10.14,10.131428571428572,3,835696.637,818334.985,835696.354,818337.789,SCISTW,True
FWD4002504,11715,11715,FMH4071261,FMH4002303,150,0,Circular,9.95803265219231,10.07,1,835696.312,818338.753,835696.187,818340.052,SCISTW,True
FWD4002508,11716,11716,FMH4002307,FMH4002313,150,0,Circular,9.05,8.94,12,835694.0209999998,818369.025,835691.5729999999,818380.882,SCISTW,True
FWD4001611,11717,11717,FMH4001102,FMH4001104,525,0,Circular,1.66,1.59,49,836091.37,817922.606,836138.047,817935.929,SCISTW,True
FWD4001620,11719,11719,FMH4001111,FMH4001112,1200,0,Circular,-0.9,-0.91,14,836207.493,817411.755,836218.0729999999,817421.125,SCISTW,True
FWD4001621,11720,11720,FMH4001112,FMH4001113,1200,0,Circular,-0.91,-0.92,12,836218.51,817421.905,836221.635,817433.478,SCISTW,True
FWD4002442,11722,11722,FMH4002241,FMH4002242,150,0,Circular,10.388922447241763,10.383208161527477,2,835655.898,818285.321,835655.802,818286.8739999998,SCISTW,True
FWD4013400,11723,11723,FMH4011290,FMH4011287,150,0,Circular,2.62,2.57,18,835191.2809999998,820238.633,835195.4599999998,820220.9259999999,SCISTW,True
FWD4013050,11724,11724,FMH4010948,FMH4010949,1350,0,Circular,-1.41,-1.74,58,834506.559,820278.209,834506.7249999999,820336.3989999999,SCISTW,True
FWD4013053,11725,11725,FMH4010952,FMH4010953,450,0,Circular,3.14,3.0571428571428574,29,834534.039,820387.3619999998,834563.41,820386.557,SCISTW,True
FWD4013055,11726,11726,FMH4010954,FMH4010955,375,0,Circular,3.09,2.9614285714285713,45,834598.712,820388.0379999998,834643.402,820387.897,SCISTW,True
FWD4013056,11727,11727,FMH4010955,FMH4010956,450,0,Circular,2.7880326521923093,2.91,43,834644.152,820387.907,834687.574,820389.148,SCISTW,True
FWD4013058,11728,11728,FMH4010957,FMH4010958,450,0,Circular,2.79,2.79,6,834718.2149999999,820389.7369999998,834723.795,820388.43,SCISTW,True
FWD4013059,11729,11729,FMH4010958,FMH4010959,450,0,Circular,2.79,2.59,11,834724.5749999998,820388.4229999998,834735.1829999998,820391.056,SCISTW,True
FWD4013063,11730,11730,FMH4010963,FMH4010964,225,0,Circular,3.18,3.05,19,834696.848,820354.049,834715.444,820354.3229999999,SCISTW,True
FWD4013065,11731,11731,FMH4010965,FMH4010966,225,0,Circular,3.0,2.94,3,834718.3349999998,820355.105,834718.093,820358.566,SCISTW,True
FWD4031172,11732,11732,FMH4029431,FMH4029432,300,0,Circular,28.02,27.43,32,836901.951,821916.63,836898.042,821884.375,SCISTW,True
FWD4031173,11733,11733,FMH4029432,FMH4063740,300,0,Circular,27.43,26.92,19,836897.954,821883.63,836895.7879999998,821864.7369999998,SCISTW,True
FWD4031175,11734,11734,FMH4029434,FMH4029435,300,0,Circular,25.18,24.48,6,836886.9969999999,821788.6269999999,836886.9969999999,821782.3769999999,SCISTW,True
FWD4031176,11735,11735,FMH4029435,FMH4029436,300,0,Circular,24.48,24.38,5,836886.935,821781.633,836886.0579999998,821776.3719999999,SCISTW,True
FWD4031177,11736,11736,FMH4029436,FMH4029437,300,0,Circular,24.38,24.18,15,836885.984,821775.628,836885.479,821760.748,SCISTW,True
FWD4031178,11737,11737,FMH4029437,FMH4029438,300,0,Circular,24.18,23.93,17,836885.456,821759.9989999998,836885.007,821743.3769999999,SCISTW,True
FWD4031179,11738,11738,FMH4029438,FMH4029439,300,0,Circular,23.93,23.49,30,836884.9719999998,821742.628,836883.0209999998,821712.3769999999,SCISTW,True
FWD4031180,11739,11739,FMH4029439,FMH4029440,300,0,Circular,23.49,22.57,26,836882.912,821711.637,836877.081,821686.368,SCISTW,True
FWD4031183,11740,11740,FMH4029442,FMH4047445,300,0,Circular,21.18,20.8,13,836818.6219999999,821666.022,836805.6289999998,821666.7219999998,SCISTW,True
FWD4031186,11741,11741,FLH4003080,FMH4029433,225,0,Circular,26.93,26.83,7,836886.807,821848.388,836893.588,821848.9889999998,SCISTW,True
FWD4033721,11742,11742,FMH4031858,FMH4031859,900,0,Circular,73.26,71.34,41,838787.6219999999,823130.0159999998,838746.337,823131.5359999998,SCISTW,True
FWD4033722,11743,11743,FMH4031859,FMH4031860,900,0,Circular,71.34,70.47,42,838745.589,823131.5799999998,838703.375,823134.9719999998,SCISTW,True
FWD4033975,11744,11744,FMH4029515,FMH4025400,600,0,Circular,1.72,1.59,23,837684.596,820405.6189999998,837705.7519999999,820396.767,SCISTW,True
FWD4035014,11745,11745,FMH4033021,FMH4033022,375,0,Circular,34.39,33.0,49,837525.6559999998,822699.035,837574.907,822697.066,SCISTW,True
FWD4035015,11746,11746,FMH4033022,FMH4032994,600,0,Circular,31.0,30.74,31,837575.654,822697.007,837606.8909999998,822693.339,SCISTW,True
FWD4036474,11748,11748,FMH4032891,FMH4029605,900,0,Circular,5.58,5.51,14,838226.478,822202.7739999999,838234.0779999999,822191.355,SCISTW,True
FWD4036475,11749,11749,FMH4032867,FMH4030187,450,0,Circular,4.75,4.64,21,838231.084,822204.6019999998,838241.885,822186.618,SCISTW,True
FWD4033654,11750,11750,FMH4031793,FMH4031794,600,0,Circular,93.9,91.9,45,838923.3689999998,823282.961,838967.6189999998,823278.044,SCISTW,True
FWD4033655,11751,11751,FMH4031794,FMH4086100,600,0,Circular,91.9,90.08785393241304,38,838968.3769999999,823277.968,839006.5539,823274.4878,SCISTW,True
FWD4033658,11752,11752,FMH4031829,FMH4031798,825,0,Circular,84.76,84.08,29,839076.2809999998,823190.6709999999,839076.2809999998,823161.4259999999,SCISTW,True
FWD4032189,11753,11753,FMH4030427,FMH4030428,150,0,Circular,28.67,27.65,7,841350.5509999999,819824.621,841350.025,819817.398,SCISTW,True
FWD4031122,11754,11754,FMH4029401,FMH4011701,225,0,Circular,3.89,3.573395919236262,3,835501.316,819801.0209999998,835499.6069999998,819803.621,SCISTW,True
FWD4031140,11755,11755,FMH4023545,FMH4027082,150,0,Circular,28.36,27.1,32,836242.0189999999,820381.464,836267.152,820401.851,SCISTW,True
FWD4031141,11756,11756,FMH4023833,FMH4027099,150,0,Circular,28.68,28.25,46,836315.0037,820360.0069,836333.452,820401.952,SCISTW,True
FWD4031424,11757,11757,FMH4069122,FMH4029676,750,0,Circular,3.05,2.993395919236262,31,837712.0019999999,821030.5849999998,837708.7759999998,820999.471,SCISTW,True
FWD4031425,11758,11758,FMH4029678,FMH4069122,750,0,Circular,3.49,3.05,50,837712.9819999998,821081.628,837712.0159999998,821031.331,SCISTW,True
FWD4032405,11760,11760,FMH4030645,FMH4030654,300,0,Circular,5.87,4.196395919236261,52,841373.098,819335.6339999998,841386.903,819285.366,SCISTW,True
FWD4032407,11761,11761,FMH4030655,FMH4030656,300,0,Circular,3.56,3.55,5,841397.1169999999,819258.64,841398.849,819253.4449999998,SCISTW,True
FWD4032412,11762,11762,FMH4030661,FMH4030662,300,0,Circular,10.67,5.55,20,841422.6679999998,819279.182,841405.4479999999,819288.7519999999,SCISTW,True
FWD4032414,11763,11763,FMH4030646,FMH4030663,1350,0,Circular,3.3,3.19,23,841707.81,819262.677,841696.1829999998,819242.3279999999,SCISTW,True
FWD4034919,11764,11764,FMH4032931,FMH4032932,450,0,Circular,38.11,36.31,39,838027.615,822805.0019999999,837988.407,822805.0019999999,SCISTW,True
FWD4034920,11765,11765,FMH4032932,FMH4032933,450,0,Circular,35.71,34.72,28,837987.643,822804.8569999998,837961.731,822794.235,SCISTW,True
FWD4034922,11766,11766,FMH4032934,FMH4032935,450,0,Circular,33.46,32.4,33,837949.839,822773.547,837950.292,822740.425,SCISTW,True
FWD4034924,11767,11767,FMH4032936,FMH4032937,600,0,Circular,31.924905819655272,31.6,14,837950.459,822725.7199999999,837957.104,822713.381,SCISTW,True
FWD4034926,11768,11768,FMH4032938,FMH4032939,600,0,Circular,25.28,21.92,74,838064.6609999998,822726.0969999998,838137.909,822735.005,SCISTW,True
FWD4034927,11769,11769,FMH4032939,FMH4032940,600,0,Circular,21.92,21.48,14,838138.429,822734.706,838144.1339999998,822721.395,SCISTW,True
FWD4034928,11770,11770,FMH4032940,FMH4032941,600,0,Circular,21.48,18.770601463718638,30,838143.949,822720.878,838117.6139999998,822707.223,SCISTW,True
FWD4034929,11771,11771,FMH4032941,FMH4032942,600,0,Circular,18.597205544482375,16.52,23,838117.456,822706.718,838128.108,822686.383,SCISTW,True
FWD4034933,11772,11772,FMH4032945,FMH4032946,750,0,Circular,15.68,14.39,66,838235.192,822654.7589999998,838246.219,822589.42,SCISTW,True
FWD4034934,11773,11773,FMH4032946,FMH4032947,750,0,Circular,14.37,14.22,11,838246.343,822588.681,838248.2199999999,822577.42,SCISTW,True
FWD4031566,11775,11775,FLH4003086,FSH4002769,150,0,Circular,5.71,5.35,1,837742.388,821051.476,837742.9819999998,821051.285,SCISTW,True
FWD4032415,11777,11777,FMH4030647,FMH4030664,675,0,Circular,2.18,2.26,42,841717.854,819276.647,841702.1439999999,819237.371,SCISTW,True
FWD4032417,11778,11778,FMH4030648,FMH4030665,225,0,Circular,2.84,2.513395919236262,45,841661.299,819258.6169999999,841697.687,819232.229,SCISTW,True
FWD4032711,11779,11779,FMH4030902,FMH4030903,450,0,Circular,96.9,96.29,34,842590.0679999999,818370.635,842595.93,818337.378,SCISTW,True
FWD4032712,11780,11780,FMH4030903,FMH4030904,450,0,Circular,95.81,95.27,29,842596.098,818336.6339999998,842603.897,818308.3639999998,SCISTW,True
FWD4032713,11781,11781,FMH4030904,FMH4030905,450,0,Circular,94.62,93.87,30,842604.169,818307.67,842617.821,818281.3399999999,SCISTW,True
FWD4032714,11782,11782,FMH4030905,FMH4030906,450,0,Circular,92.97,92.67,31,842618.191,818280.674,842633.805,818254.3249999998,SCISTW,True
FWD4032716,11783,11783,FMH4030907,FMH4030908,450,0,Circular,91.26,91.03,23,842655.275,818230.741,842671.723,818215.26,SCISTW,True
FWD4032719,11784,11784,FMH4030910,FMH4030716,450,0,Circular,89.67,89.04,25,842713.343,818189.858,842736.6439999999,818180.148,SCISTW,True
FWD4032720,11785,11785,FMH4030911,FMH4030902,375,0,Circular,97.0,96.95,7,842582.3719999999,818371.0019999999,842589.63,818371.003,SCISTW,True
FWD4032722,11786,11786,FMH4030913,FMH4030905,300,0,Circular,93.09,93.02,11,842606.36,818283.912,842617.479,818281.132,SCISTW,True
FWD4032723,11787,11787,FMH4030914,FMH4030907,225,0,Circular,91.72,91.64,15,842665.731,818241.7369999998,842655.268,818231.273,SCISTW,True
FWD4032571,11788,11788,FMH4030770,FMH4030771,375,0,Circular,87.4,86.39,17,842518.7149999999,818639.402,842516.6609999998,818622.925,SCISTW,True
FWD4032572,11789,11789,FMH4030771,FMH4030772,375,0,Circular,86.39,85.64,19,842516.4819999998,818622.202,842509.846,818604.711,SCISTW,True
FWD4032573,11790,11790,FMH4030772,FMH4030773,375,0,Circular,85.64,84.90999999999998,9,842509.39,818604.1679999998,842501.358,818599.387,SCISTW,True
FWD4032574,11791,11791,FMH4030773,FMH4030774,375,0,Circular,84.90999999999998,83.38339591923624,14,842500.6759999999,818599.088,842487.356,818595.11,SCISTW,True
FWD4032576,11792,11792,FMH4030775,FMH4030776,450,0,Circular,82.9,82.01999999999998,9,842475.6709999999,818596.292,842467.3719999999,818598.885,SCISTW,True
FWD4032579,11793,11793,FMH4030778,FMH4030779,450,0,Circular,75.61,74.9812734697136,12,842407.091,818636.508,842396.8279999999,818642.821,SCISTW,True
FWD4033244,11794,11794,FMH4031444,FMH4031445,375,0,Circular,4.2,3.902338776064512,37,841881.648,819183.142,841847.3449999999,819196.863,SCISTW,True
FWD4033246,11795,11795,FMH4031446,FMH4031447,610,0,Circular,5.77,6.53,38,841979.599,819169.425,841945.331,819152.1709999999,SCISTW,True
FWD4033247,11796,11796,FMH4031447,FMH4031448,600,0,Circular,6.53,6.4,20,841944.851,819151.657,841937.142,819133.348,SCISTW,True
FWD4033248,11797,11797,FMH4031448,FMH4031449,600,0,Circular,6.4,6.36,36,841936.7029999999,819132.7689999999,841908.294,819110.2389999998,SCISTW,True
FWD4033442,11798,11798,FMH4031649,FMH4031650,450,0,Circular,7.9,7.73,50,841764.6219999999,818540.2199999999,841733.2439999998,818501.833,SCISTW,True
FWD4033444,11799,11799,FMH4031651,FMH4031652,450,0,Circular,7.58,7.29,33,841693.9649999999,818476.5919999998,841664.2249999999,818492.0039999998,SCISTW,True
FWD4033445,11800,11800,FMH4031652,FMH4031653,450,0,Circular,7.29,6.86,49,841663.638,818492.4529999999,841630.4429999999,818528.452,SCISTW,True
FWD4033447,11801,11801,FLH4003185,FMH4031654,450,0,Circular,6.3000002,5.41,59,841626.794,818669.687,841595.201,818620.322,SCISTW,True
FWD4033449,11802,11802,FTH4001525,FMH4031655,225,0,Circular,5.68,5.58,7,841603.8179999999,818663.91,841598.3079999998,818660.211,SCISTW,True
FWD4032493,11804,11804,FMH4030694,FMH4030695,225,0,Circular,67.8,64.99,31,842178.67,818399.974,842163.1459999998,818427.091,SCISTW,True
FWD4032496,11805,11805,FMH4030697,FMH4030698,225,0,Circular,59.88,57.73,31,842121.324,818475.289,842101.159,818498.3419999998,SCISTW,True
FWD4032498,11806,11806,FMH4030699,FMH4030700,225,0,Circular,55.69,53.63,31,842079.993,818522.4109999998,842059.1239999998,818545.4869999998,SCISTW,True
FWD4032499,11807,11807,FMH4030700,FMH4030701,225,0,Circular,53.61,51.48,31,842058.6289999998,818546.0509999999,842038.5259999998,818569.68,SCISTW,True
FWD4032502,11808,11808,FMH4030704,FMH4030703,225,0,Circular,48.82,48.743395919236264,12,842001.072,818593.045,842009.191,818601.329,SCISTW,True
FWD4034426,11809,11809,FMH4032437,FMH4032442,1800,0,Circular,1.56,1.32,26,839083.469,821740.8079999998,839103.0019999999,821723.3009999999,SCISTW,True
FWD4034428,11810,11810,FMH4032438,FMH4032439,1800,0,Circular,0.8,0.69,42,839130.387,821683.691,839142.1759999999,821643.41,SCISTW,True
FWD4034429,11811,11811,FMH4032440,FMH4032444,300,0,Circular,3.68,3.48,11,839037.343,821725.42,839039.2199999999,821736.681,SCISTW,True
FWD4034431,11812,11812,FMH4032441,FMH4032443,375,0,Circular,3.08,2.2,32,839067.648,821729.9699999999,839098.915,821723.131,SCISTW,True
FWD4034434,11813,11813,FMH4032595,FMH4032446,375,0,Circular,3.35,2.74,13,838855.305,821755.436,838867.907,821756.033,SCISTW,True
FWD4034435,11814,11814,FMH4032446,FMH4032447,450,0,Circular,2.74,3.29,7,838868.6069999998,821756.2369999998,838874.956,821759.8639999998,SCISTW,True
FWD4034438,11815,11815,FMH4032449,FMH4032450,1350,0,Circular,2.68,2.53,40,838956.6559999998,821779.0509999999,838996.255,821779.1019999998,SCISTW,True
FWD4034439,11816,11816,FMH4032450,FMH4032452,1800,0,Circular,2.53,2.44,34,838996.9919999999,821779.005,839029.919,821770.148,SCISTW,True
FWD4034440,11817,11817,FMH4032452,FMH4032451,1800,0,Circular,2.44,2.13,30,839030.6219999999,821769.893,839057.9429999999,821757.209,SCISTW,True
FWD4036811,11819,11819,FMH4034590,FCH4000600,150,0,Circular,0.5766040807637383,0.5680326521923097,3,842666.131,817063.594,842663.206,817064.7659999998,SCISTW,True
FWD4036812,11820,11820,FCH4000600,FMH4034592,150,0,Circular,0.3946367329560479,4.18,4,842659.528,817066.356,842655.311,817067.8519999998,SCISTW,True
FWD4035299,11821,11821,FMH4033300,FMH4033301,300,0,Circular,72.65999999999998,72.29,5,840539.206,821576.017,840541.253,821571.351,SCISTW,True
FWD4035300,11822,11822,FMH4033301,FMH4033317,225,0,Circular,72.29,71.02,3,840541.4989999998,821570.645,840542.2929999998,821567.632,SCISTW,True
FWD4035301,11823,11823,FMH4033302,FMH4033303,300,0,Circular,106.66,106.11,24,841201.461,821500.545,841185.469,821482.42,SCISTW,True
FWD4035303,11824,11824,FMH4033304,FMH4033333,375,0,Circular,105.55,105.3,29,841164.881,821460.2199999999,841143.376,821440.99,SCISTW,True
FWD4036787,11825,11825,FMH4034569,FMH4074341,400,0,Circular,9.66,6.99,30,842433.9496,817123.0054999999,842454.3532999998,817101.4950999998,SCISTW,True
FWD4036788,11826,11826,FMH4034558,FMH4034570,675,0,Circular,1.55,1.25,46,842285.731,817078.268,842253.265,817110.734,SCISTW,True
FWD4036789,11827,11827,FMH4034570,FMH4034571,675,0,Circular,1.25,1.19,42,842252.713,817111.2589999998,842221.2739999999,817139.751,SCISTW,True
FWD4036790,11828,11828,FMH4034571,FMH4034522,675,0,Circular,1.19,1.18,62,842220.7439999998,817140.279,842179.2489999998,817185.726,SCISTW,True
FWD4036794,11830,11830,FMH4034574,FMH4034575,225,0,Circular,15.6,14.23,30,842475.7199999999,817186.75,842453.277,817166.2589999998,SCISTW,True
FWD4036795,11831,11831,FMH4034575,FMH4034576,225,0,Circular,14.23,13.79,6,842452.7219999998,817165.7369999998,842448.659,817161.7979999998,SCISTW,True
FWD4036797,11832,11832,FMH4034577,FMH4034568,225,0,Circular,13.23,12.44,28,842440.822,817153.963,842420.5483999999,817134.6428,SCISTW,True
FWD4036888,11834,11834,FMH4034539,FMH4034548,400,0,Circular,19.37,18.77,25,842316.0357,817242.3946999998,842333.5396,817224.2293999998,SCISTW,True
FWD4035205,11836,11836,FMH4033206,FMH4033207,450,0,Circular,34.05,28.83,64,840063.935,821614.1949999998,840004.679,821638.885,SCISTW,True
FWD4035206,11837,11837,FMH4033207,FMH4033208,450,0,Circular,28.83,26.34,29,840003.9009999998,821639.012,839974.672,821636.0899999999,SCISTW,True
FWD4035208,11838,11838,FMH4033209,FMH4033210,600,0,Circular,23.96,24.02,25,839941.0509999999,821641.802,839916.8719999999,821649.2979999998,SCISTW,True
FWD4033472,11839,11839,FMH4031676,FMH4031677,150,0,Circular,6.07,5.7,38,841488.182,818290.41,841489.39,818252.659,SCISTW,True
FWD4033473,11840,11840,FMH4031677,FMH4031678,150,0,Circular,5.58,5.38,26,841489.414,818251.91,841490.234,818225.517,SCISTW,True
FWD4033475,11841,11841,FMH4031679,FMH4031680,150,0,Circular,4.99,4.347035682014001,23,841493.316,818214.213,841491.167,818191.65,SCISTW,True
FWD4032840,11842,11842,Filled_fr_142,FMH4031030,375,0,Circular,148.0,76.52339591923624,22,842799.605,819606.579,842782.853,819593.0999999999,SCISTW,True
FWD4032842,11843,11843,FMH4031032,FMH4031033,450,0,Circular,83.75,82.92,25,842822.783,819497.5649999998,842807.757,819516.9379999998,SCISTW,True
FWD4032845,11844,11844,FMH4031035,FMH4031036,450,0,Circular,78.56999999999998,77.76999999999998,24,842769.929,819522.287,842752.574,819506.126,SCISTW,True
FWD4032846,11845,11845,FMH4031036,FMH4031037,450,0,Circular,76.26999999999998,75.44,24,842752.0,819505.6239999998,842733.29,819490.2439999998,SCISTW,True
FWD4035164,11846,11846,FMH4033165,FMH4033166,300,0,Circular,50.45,50.16,3,840084.0799999998,821819.949,840081.628,821818.235,SCISTW,True
FWD4036941,11847,11847,FGJ4000921,FMH4019743,225,0,Circular,22.343746937906594,22.31,13,836162.797,821340.8029999998,836158.8249999998,821328.613,SCISTW,True
FWD4032512,11848,11848,FMH4030714,FMH4030715,450,0,Circular,87.06999999999998,86.84,18,842798.694,818176.7809999998,842784.299,818166.224,SCISTW,True
FWD4032513,11849,11849,FMH4030715,FMH4030716,450,0,Circular,86.79,86.5,48,842783.637,818166.11,842737.3639999998,818179.893,SCISTW,True
FWD4032514,11850,11850,FMH4030716,FMH4030717,450,0,Circular,86.45,83.39,14,842736.892,818179.635,842733.0999999999,818166.363,SCISTW,True
FWD4032515,11851,11851,FMH4030717,FMH4030718,450,0,Circular,83.34,79.59999999999998,9,842732.844,818165.66,842729.1489999999,818157.3449999999,SCISTW,True
FWD4032934,11852,11852,Filled_fr_143,FMH4031119,100,0,Circular,4.4000001,3.753395919236262,5,841701.9749999999,817760.054,841699.194,817764.6709999999,SCISTW,True
FWD4036818,11853,11853,FMH4034597,FMH4034598,300,0,Circular,3.6,3.56,14,842569.974,817063.218,842558.1489999999,817071.56,SCISTW,True
FWD4036820,11854,11854,FMH4034599,FMH4034600,500,0,Circular,3.49,3.25,20,842553.462,817080.789,842539.2199999999,817066.7519999999,SCISTW,True
FWD4035307,11855,11855,FMH4033307,FMH4033324,375,0,Circular,101.25,98.17,49,841014.5999999999,821513.9869999998,840969.654,821534.4649999999,SCISTW,True
FWD4035309,11856,11856,FMH4033308,FMH4033309,450,0,Circular,97.16,96.45,10,840951.3079999998,821541.498,840941.8639999998,821539.255,SCISTW,True
FWD4035310,11857,11857,FMH4033309,FMH4033310,450,0,Circular,93.4,94.58,27,840941.138,821539.2709999998,840915.278,821546.587,SCISTW,True
FWD4035312,11858,11858,FMH4033311,FMH4033312,450,0,Circular,91.76,86.39,81,840875.133,821552.816,840794.66,821557.876,SCISTW,True
FWD4035313,11859,11859,FMH4033312,FMH4033313,450,0,Circular,86.34,80.76,91,840793.912,821557.9209999999,840703.3789999998,821563.052,SCISTW,True
FWD4035316,11860,11860,FMH4033315,FMH4033316,450,0,Circular,75.9,73.45999999999998,46,840633.468,821581.9889999998,840588.213,821576.947,SCISTW,True
FWD4036914,11861,11861,FLH4003405,FMH4034685,150,0,Circular,14.69,14.58,4,836548.4,821566.662,836551.966,821565.7589999998,SCISTW,True
FWD4033289,11862,11862,FMH4031492,FMH4031493,1500,0,Circular,1.54,1.35,5,841451.6269999999,818920.941,841446.366,818920.064,SCISTW,True
FWD4033497,11864,11864,FLH4003187,FMH4031691,300,0,Circular,3.32,3.4333959192362618,16,841481.1169999999,818446.8639999998,841467.8149999998,818456.185,SCISTW,True
